Reward,Total Success,Total Congestion,N_Average Delay,Total Average Delay,Mean Slot Energy,Backoff Indicator
-1.8586356319444648,0.69572,0.43979619909892553,0.08059494502316111,415.9449778646582,769.7225,10,38
-1.9245641794172021,0.636,0.5145499702668616,0.1668348775345052,1462.624213836478,327.52471,143,14
-1.377471167044165,0.98102,0.08309511985716588,0.30633932029928024,35.38035921795682,424.83474,10,2
-1.3772014444075178,0.97962,0.08490087714628781,0.3065168126416368,35.391008758498195,423.69796,10,2
-1.3775333313409461,0.9799,0.08533113767688398,0.3078409361499476,35.47045616899683,423.75057,10,2
-1.3779881171401667,0.98062,0.0862772826485631,0.31026629411324796,35.61597764679488,423.46244,10,2
-1.3773595703814112,0.98028,0.08517949126112909,0.3073339590049084,35.44003754029461,423.68931,10,2
-1.3774071973260194,0.9804,0.08423319708544795,0.306759145926829,35.405548755609956,424.24694,10,2
-1.3778567702478772,0.9806,0.08297749425074441,0.3079628118838828,35.47776871303284,424.69897,10,2
-1.377436422254012,0.98026,0.08424416890397947,0.3086409047939629,35.51845428763797,422.98801,10,2
-1.3772050166281034,0.98058,0.08368441596311958,0.30634760379911047,35.38085622794672,424.00304,10,2
-1.3777010566366656,0.98124,0.08293531927677675,0.30846683787860346,35.508010272716156,424.02852,10,2
-1.377523835703189,0.98018,0.08277701496025552,0.3084365456684839,35.50619274010896,423.3597,10,2
-1.378362434249135,0.98044,0.08494211554380376,0.30917921205445303,35.5507527232671,425.23511,10,2
-1.683029772809514,0.92922,0.35785477465603127,0.28987412087674436,282.2348206022255,398.13773,182,2
-1.3770473973444146,0.9802,0.0839110292774526,0.306702713731892,35.402162823913486,423.24428,10,2
-1.3770366213777612,0.98204,0.0827084844010971,0.3066066555333772,35.39639933200277,423.61928,10,2
-1.3780306181983812,0.9804,0.08496685364597659,0.3083384332925348,35.50030599755202,424.88611,10,2
-1.8792346215118012,0.69786,0.4356342985784893,0.08835118987138958,483.4942825208495,759.34706,10,40
-1.377657123526887,0.9802,0.08366609477222234,0.308248316670071,35.49489900020404,423.86709,10,2
-1.3774331578537287,0.9815,0.08405978388664344,0.30755476311767876,35.45328578706062,423.96482,10,2
-1.5099389421002272,0.99548,0.15852392940989665,0.3069005237004473,86.05261783260336,427.06813,44,2
-1.377201038744066,0.9805,0.08438565491734143,0.3063946965833749,35.38368179500255,423.9442,10,2
-1.3776116496783302,0.98108,0.08540058877245596,0.30753863089656347,35.45231785379378,424.39813,10,2
-1.3779216448556537,0.9813,0.08258492370760874,0.3081847209484007,35.491083256904105,424.85427,10,2
-1.3775955638325652,0.98094,0.08448017654987383,0.3069555732256813,35.41733439354089,424.73593,10,2
-1.3774713518879507,0.98026,0.08479748127784899,0.30818864382918953,35.49131862975129,423.40081,10,2
-1.875757059062486,0.69114,0.4405585723886281,0.07808974777302664,469.92053708365887,760.97502,10,40
-1.6922526920895682,0.77708,0.39261603363006153,0.058778542518203046,131.32426519792043,845.0631,10,22
-1.72189643040148,0.72602,0.41511714623258933,0.05591439702824585,159.30214043690256,826.84094,10,26
-1.3773668816704459,0.98124,0.08261117911329043,0.30777044012338234,35.46622640740288,423.58107,10,2
-1.3779285883534573,0.98058,0.08422297977098424,0.30857927621067543,35.514756572640685,424.46505,10,2
-1.3774259172803243,0.98116,0.08301572915703533,0.3071415467405901,35.428492804435564,424.17125,10,2
-1.3773950559169732,0.98142,0.08580886388303209,0.3069973439845659,35.419840639073996,424.23375,10,2
-1.3777106061957132,0.98104,0.08381781344508596,0.3077346489439774,35.46407893663867,424.5305,10,2
-1.3776338785899318,0.98056,0.08380973752994493,0.3079685757798286,35.47811454678959,424.06381,10,2
-1.377947897273307,0.98096,0.08552470760774847,0.30783110422443094,35.469866253465995,425.11293,10,2
-1.3775688741849716,0.98068,0.08482971331778245,0.3072901796032656,35.43741077619611,424.37879,10,2
-1.482005076487804,0.9946,0.1346336311844771,0.3108701272586134,71.4022722702594,427.12175,34,2
-1.3771189385696083,0.98064,0.082020642206361,0.3065600016315874,35.39360009789525,423.62472,10,2
-1.3765802029735368,0.98118,0.08358870385510446,0.30672081914972915,35.403249148983875,422.10911,10,2
-1.377483802352566,0.98096,0.0842585451944877,0.307284021094984,35.43704126569891,424.19661,10,2
-1.661637480540098,0.84372,0.36076065342048136,0.06316509253915195,109.5368605698573,853.60824,10,18
-1.3769296992890558,0.98142,0.08254373137647995,0.3070313083762988,35.4218785025779,422.91017,10,2
-1.6755947762959371,0.94134,0.34995360814823495,0.2894050554669881,267.3353729789449,402.34804,172,2
-1.3775512488546244,0.9804,0.08528413726920656,0.3076210390316903,35.45726234190126,424.04636,10,2
-1.3779223985521938,0.9812,0.08363527067945893,0.30799021606196386,35.4794129637179,424.97419,10,2
-1.3775178025120303,0.9812,0.08400807352523045,0.3065803777687185,35.39482266612311,424.82929,10,2
-1.9299914420706439,0.60588,0.5536327238425511,0.17910205497817533,1650.4107414009375,295.98305,261,30
-1.3772706712959035,0.98256,0.08510384153606991,0.3076826521196308,35.460959127177986,423.61605,10,2
-1.3767890471427922,0.9821,0.08147512129750518,0.30652173913043473,35.391304347826086,422.9986,10,2
-1.5713075507671337,0.98256,0.2371676287868021,0.0952330680974515,73.18751017749553,746.97104,10,10
-1.3773937253417112,0.98194,0.08274591657478132,0.3077699927354701,35.466199564128154,423.78497,10,2
-1.3779212890640333,0.9799,0.08459522511780128,0.3077677994353193,35.46606796611899,424.88729,10,2
-1.3772324142489851,0.97982,0.08447348739263429,0.3065886251216198,35.39531750729726,423.77099,10,2
-1.3769941597602633,0.98234,0.08224809657759258,0.3067675143025848,35.40605085815502,423.4432,10,2
-1.9942635651942275,0.77616,0.4594895471869363,0.21496820468587777,1909.795042259328,426.09411,44,38
-1.3771981246789526,0.98102,0.08155200465070372,0.3065312973571738,35.39187784143035,423.93596,10,2
-1.377704850975745,0.98114,0.08406166296345453,0.3092304190363601,35.553825142181545,423.48804,10,2
-1.3772306782044335,0.98122,0.08324261293376338,0.3074234116711883,35.44540470027109,423.43947,10,2
-1.641177562810419,0.9563,0.3082248843067071,0.18319403653962896,177.29478197218447,486.23888,64,4
-1.3779665367200147,0.9806,0.08579332557446677,0.3084812019851772,35.50887211911075,424.64356,10,2
-1.6444890758488806,0.87996,0.3376601529502295,0.06768973850524851,99.58148097640802,852.1133,10,16
-1.3767294948247943,0.98002,0.08330777446170312,0.3053509112058916,35.321054672353625,423.27027,10,2
-1.3781102736003819,0.9809,0.08506680014181679,0.3081693682672337,35.490162096034254,425.32004,10,2
-1.3766545951259728,0.981,0.08426476697484797,0.3063965341488266,35.383792048929664,422.50963,10,2
-1.532714453500701,0.9968,0.17850126647134448,0.3039490004378152,100.58597512038523,425.36351,54,2
-1.3771915637037955,0.98112,0.08228091195623442,0.305827353772556,35.349641226353555,424.42976,10,2
-1.376800056541739,0.98106,0.08232069839389937,0.3054909995311193,35.329459971867166,423.56011,10,2
-1.6450458777928934,0.97972,0.2993333626442192,0.29619138821875096,215.44823010656106,414.91908,133,2
-1.3773304013669838,0.97972,0.08479336623599233,0.30827345227888436,35.49640713673294,422.84924,10,2
-1.3774707854064219,0.98162,0.08380195645382604,0.3081963149351768,35.49177889611051,423.64369,10,2
-1.3777116264574816,0.9804,0.08648798463379288,0.3082296341629266,35.4937780497756,424.06931,10,2
-1.377393229669838,0.9815,0.0822574068677082,0.30776872134487726,35.46612328069282,423.70364,10,2
-1.3777904599329194,0.97996,0.08440780612740748,0.3087285875613991,35.523715253683825,423.8603,10,2
-1.8520279131213147,0.63816,0.46156218718797126,0.07992771758621162,493.7688354017801,602.72613,14,36
-1.9610388208668894,0.6883,0.498750175140714,0.1992973960878658,1770.8170855731512,353.41002,103,26
-1.3768693466858908,0.9812,0.08137641752836988,0.3063340807174884,35.380044843049326,423.18878,10,2
-1.625479333783397,0.92626,0.30838746845092135,0.0740899257805153,91.83082503832617,831.86729,10,14
-1.690048865457701,0.77386,0.39369678480962433,0.058582643369472345,128.89284883570673,847.17455,10,22
-1.3776135779204963,0.9805,0.08522961086464745,0.30759816420193853,35.455889852116265,424.2551,10,2
-1.3774958363396355,0.98092,0.08145798066346124,0.3081070151830283,35.48642091098153,423.64743,10,2
-1.376796809219154,0.98128,0.08454928845250155,0.3057469155932402,35.34481493559433,423.41207,10,2
-1.3772358436965426,0.98082,0.08251456581316578,0.3079158255337359,35.474949532024226,423.03669,10,2
-1.3771820346083192,0.98092,0.08570579172445192,0.30797788470687054,35.47867308241243,422.86168,10,2
-1.7378232512201586,0.73914,0.46818790663588167,0.16911607769286252,386.518629758909,381.75224,172,4
-1.7563862086230198,0.69376,0.43378296520050824,0.05737450538871396,201.45903482472326,808.2224,10,30
-1.3777392033866054,0.98112,0.08303732451207312,0.3075226951511206,35.451361709067186,424.77379,10,2
-1.8727392609498785,0.60692,0.511852665940441,0.1220483209627278,992.1660844921901,338.02227,113,14
-1.3776458993965612,0.98128,0.08191283076520875,0.30897739007555003,35.538643404532856,423.52546,10,2
-1.6451447021060241,0.9798,0.30454284936056397,0.295472880545227,214.96682996529904,416.13173,133,2
-1.3774941466711481,0.98024,0.0846598700189932,0.307302293315924,35.43813759895536,424.08028,10,2
-1.376972270124037,0.98086,0.08481709009418568,0.3072049018208524,35.43229410925107,422.80499,10,2
-1.376936066175011,0.9813,0.08275824807662617,0.30661027888175335,35.39661673290533,423.20014,10,2
-1.3772123898383173,0.98132,0.08497369879639151,0.30785234853734395,35.47114091224066,423.10728,10,2
-1.3775681104175064,0.98016,0.08601671293915876,0.30815377081292744,35.48922624877571,423.67702,10,2
-1.3774990499152997,0.98182,0.0819636909845157,0.3079909419920797,35.479456519524966,423.90288,10,2
-1.3773752129307018,0.98136,0.08395338857398885,0.3076224151517615,35.45734490910573,423.72983,10,2
-1.3773054928683837,0.98036,0.08430406020294817,0.3074448841922022,35.44669305153209,423.47542,10,2
-1.3773088333758952,0.98106,0.08211659359701691,0.30701656031911106,35.420993619146635,423.91297,10,2
-1.3776232599406475,0.98062,0.08416006359327982,0.3082556613842953,35.49533968305766,423.84454,10,2
-1.3776229325662173,0.98048,0.08389740770134523,0.30696359606179274,35.41781576370757,424.72221,10,2
-1.377319812290919,0.9811,0.08416993167791985,0.3076308904970606,35.457853429823665,423.52138,10,2
-1.3776222570815415,0.9818,0.0859943531145622,0.30753547905207873,35.452128743124874,424.56255,10,2
-1.376954454074076,0.98094,0.08331399519969561,0.30696746657967716,35.418047994780515,422.93576,10,2
-1.3772046404232796,0.98082,0.08480279769868689,0.30765583899186444,35.459350339511836,423.13104,10,2
-1.377320927865094,0.98074,0.08331956313955782,0.3067955489392381,35.40773293635418,424.0427,10,2
-1.3777661127772862,0.98112,0.08242043200062436,0.30818860078277743,35.49131604696673,424.38291,10,2
-1.3774406757275646,0.98096,0.0834605817615547,0.3074794079269284,35.448764475615725,423.93927,10,2
-1.3780470547491004,0.98098,0.08460868172119033,0.3084551502918869,35.5073090175131,424.95736,10,2
-1.3774585734767342,0.98076,0.08506646822668291,0.30771714452737503,35.4630286716424,423.78629,10,2
-1.3775751582838944,0.97988,0.08542850291858091,0.3076992420840664,35.461954525043886,423.96285,10,2
-1.3776225020060078,0.98092,0.08484329745680823,0.30945608884177145,35.56736533050606,423.06067,10,2
-1.377805865397439,0.9808,0.08496466844452978,0.3081362153344205,35.48817292006525,424.47191,10,2
-1.3773346926003307,0.97962,0.08631477270605363,0.30739640540889773,35.443784324534,423.45486,10,2
-1.3774740754773056,0.98092,0.08294470113067845,0.3085096983783917,35.510581902703585,423.30567,10,2
-1.3770256405053307,0.98076,0.0840769514595843,0.3072872058403653,35.43723235042212,422.87802,10,2
-1.3769885266350146,0.98046,0.08541583379281233,0.30783849757596793,35.47030985455807,422.33522,10,2
-1.7488070680726817,0.7904,0.4731195580709272,0.27329778994272586,465.20837550607285,349.61129,330,2
-1.3766124381735227,0.98108,0.08275336767600398,0.30588229298324127,35.35293757899458,422.76621,10,2
-1.3775830648083285,0.9809,0.08493397084566308,0.3074574370476102,35.44744622285656,424.34186,10,2
-1.377562240447122,0.97968,0.08412911701281575,0.3069760874299095,35.41856524579455,424.39616,10,2
-1.377073843207512,0.9812,0.084976118992372,0.3073481451284121,35.44088870770485,423.05064,10,2
-1.37665608923051,0.98004,0.0821366617879785,0.30559126838360456,35.335476103016205,422.90079,10,2
-1.3776027249359744,0.97982,0.08455891653484415,0.3084444081565989,35.50666448939601,423.50835,10,2
-1.377198742712474,0.97998,0.08439092780113591,0.3065266638094665,35.39159982856793,423.74971,10,2
-1.3777992032786828,0.97914,0.08634707590973546,0.30819732962940194,35.49183977776416,424.10491,10,2
-1.3772275911824823,0.9806,0.08333449893943294,0.3076585763818077,35.459514582908426,423.15279,10,2
-1.3774419528736863,0.9802,0.08539245146160901,0.3081122900088416,35.4867374005305,423.36099,10,2
-1.376409199484316,0.9819,0.08464541688691982,0.3056930440981784,35.34158264589062,422.4824,10,2
-1.7056519762251066,0.76794,0.43080591887448993,0.12829021245232222,269.09026746881267,449.71026,84,6
-1.3776051443651132,0.98088,0.08500924099488215,0.3085273767773173,35.51164260663894,423.65201,10,2
-1.3768119654281277,0.9809,0.08350184348574681,0.30738607401366136,35.44316444081966,422.23932,10,2
-1.6952049169466923,0.9088,0.3798501255156646,0.2909183538732412,307.9183538732394,391.87166,202,2
-1.3776435677302517,0.9812,0.0832332399752819,0.3073549395298291,35.44129637178965,424.63825,10,2
-1.9315483066445587,0.6151,0.5400654731446803,0.18447280581554096,1631.1370508860348,304.077,222,36
-1.3770498605026047,0.98078,0.08476214221362706,0.3067422527648066,35.404535165888376,423.33001,10,2
-1.3775318173799689,0.98064,0.08646389968995857,0.3073231087181124,35.43938652308697,424.24468,10,2
-1.3772067209408267,0.98032,0.08421733684350455,0.3069354904520939,35.41612942712584,423.54836,10,2
-1.3770692876277038,0.98094,0.0829825688947575,0.30740072447516276,35.4440434685098,422.95353,10,2
-1.3777554160761385,0.98072,0.08586926145978963,0.3074934741822309,35.44960845093401,424.76599,10,2
-1.8322965721085787,0.68366,0.44211329910323605,0.07469389661204515,342.6653892285639,780.50112,10,36
-1.3772302415996984,0.98112,0.08343329115105302,0.306970605022831,35.418236301369866,423.73651,10,2
-1.3766723959649405,0.98068,0.08131060207236367,0.306380946554091,35.3828567932455,422.51147,10,2
-1.378046611886718,0.9802,0.08513708454710005,0.30725022104332494,35.43501326259947,425.65727,10,2
-1.3778833501653374,0.98104,0.0826453026449569,0.30798268504172355,35.47896110250347,424.84057,10,2
-1.3778052921079693,0.98086,0.08476314598108808,0.3083569520624748,35.501417123748546,424.32697,10,2
-1.3778153082117397,0.98166,0.08319306127676859,0.3084078669464655,35.504472016787886,424.46663,10,2
-1.3780893151073323,0.98164,0.08210896729946553,0.30908479687054513,35.54508781223259,424.75689,10,2
-1.766559260811693,0.74318,0.508079446287114,0.26427302992511353,538.9392341021018,331.53094,400,2
-1.9461515415208046,0.64868,0.5203378354132634,0.19703713007053905,1704.6230190540791,326.08966,153,20
-1.3778264697789224,0.98132,0.08293852318505604,0.3086370059375798,35.518220356254844,424.27513,10,2
-1.3770551815560121,0.98142,0.08202539092000213,0.30717565704115624,35.43053942246949,423.1594,10,2
-1.3775495388820187,0.98058,0.08347288108623836,0.307513580397996,35.450814823879746,424.14988,10,2
-1.3774615475055763,0.98186,0.0836246138755127,0.30825677795204914,35.495406677123015,423.61975,10,2
-1.6131412382353436,0.99806,0.2605191663104014,0.296163318743121,172.48574234013986,423.00954,103,2
-1.7629341831452,0.7573,0.49957574163613483,0.26812233269931435,521.0699854747128,337.13802,380,2
-1.3776527730138914,0.98054,0.08249688582747312,0.30754822172816165,35.452893303689805,424.4071,10,2
-1.3777116230263282,0.98142,0.0833921352537654,0.3074066149049316,35.44439689429602,424.83316,10,2
-1.6449339775239769,0.97924,0.3033234019268148,0.2956985527003306,215.1180303092194,415.1615,133,2
-1.3775818916209503,0.98206,0.08219124900887319,0.30794622188732557,35.47677331323952,424.20992,10,2
-1.3776824379978994,0.98098,0.08337371535010468,0.30831583382603844,35.49895002956227,424.03414,10,2
-1.3786275750169834,0.98212,0.08633858259705911,0.3093053801979386,35.55832281187635,426.20121,10,2
-1.3776676991543857,0.98246,0.08120318638184042,0.3086436089001067,35.518616534006476,424.03605,10,2
-1.9378455262761238,0.6223,0.5412114285075412,0.19077289841481762,1674.8164872248112,309.8762,202,32
-1.4813819024761097,0.99452,0.1381342795089366,0.3096764555478214,71.19337972087037,426.58916,34,2
-1.377302066981762,0.98006,0.08541196406476269,0.3077447639260148,35.464685835561085,423.20132,10,2
-1.3774151361551392,0.9801,0.08368124067993193,0.3077798183858768,35.46678910315274,423.49985,10,2
-1.3771498851013961,0.98164,0.08301890797518027,0.3074718498295371,35.44831098977222,423.25718,10,2
-1.377431653505241,0.98048,0.08610621145377831,0.30803450010879124,35.482070006527415,423.43796,10,2
-1.3781662608105112,0.98208,0.08253864557571963,0.3097117003367015,35.58270202020202,424.61547,10,2
-1.3777092217750866,0.97994,0.08336426093804883,0.3083624167466013,35.50174500479621,423.8852,10,2
-1.37735588792911,0.9808,0.08281465097350141,0.30682945894507774,35.40976753670473,424.12775,10,2
-1.3774975962540998,0.98074,0.08463693819244053,0.3077030269660335,35.462181617961946,423.90155,10,2
-1.3779372660694609,0.98034,0.08383252524947059,0.3085817165473142,35.51490299283922,424.44344,10,2
-1.3779578287512375,0.98196,0.08684749030133793,0.3084918598177766,35.50951158906676,424.86221,10,2
-1.4933698631850738,0.9818,0.160069758671426,0.14323338608834962,54.240680382970055,600.36026,10,6
-1.377144483245404,0.98124,0.08232399780643912,0.30729145435027866,35.43748726101667,423.2947,10,2
-1.3771307613747736,0.98074,0.0838005505669943,0.30811258165602656,35.486754899361706,422.59188,10,2
-1.9312035171183066,0.60824,0.5506064148409151,0.1849915889959734,1644.9259831645404,299.73654,242,18
-1.3777438584929034,0.98118,0.08369777609109838,0.30833961828274736,35.500377096964876,424.22609,10,2
-1.9191285764179624,0.57456,0.5788984602856667,0.18248589191128745,1598.240253411306,279.74007,360,18
-1.682584145564346,0.92906,0.3589155308505578,0.28858441913025773,281.054743504187,398.60593,182,2
-1.952616559577416,0.66614,0.5131628485206617,0.19861880510964375,1740.0181343261177,336.39573,133,22
-1.3769164225910706,0.98088,0.08454289927994235,0.30589878476470034,35.35392708588206,423.56623,10,2
-1.683124359484014,0.92886,0.36018632456899147,0.2908265431358166,281.65215425360117,399.14547,182,2
-1.7641905114379948,0.74912,0.5019082421837299,0.2631149597704529,528.7585967535241,333.65506,390,2
-1.3772168193570897,0.9807,0.08466377768944784,0.30735868937153704,35.44152136229224,423.35051,10,2
-1.3780894564129844,0.98032,0.08421937538648507,0.3074251264893083,35.44550758935858,425.67682,10,2
-1.87633548012855,0.69282,0.44277939306984815,0.08534804953776123,471.47836378857426,762.00729,10,40
-1.3770253277094,0.9808,0.08455870416936724,0.30660345296356656,35.39620717781403,423.36228,10,2
-1.377316335999168,0.98076,0.08302544725649649,0.3075030248650674,35.45018149190424,423.53856,10,2
-1.3771207830395273,0.9805,0.08353970208473506,0.3069063403025665,35.414380418154,423.36184,10,2
-1.376767868890712,0.98146,0.08335787392927885,0.30634972388074777,35.38098343284494,422.94243,10,2
-1.377744551218866,0.98032,0.08302429057188121,0.3074846308688311,35.44907785212992,424.66806,10,2
-1.3770162891516124,0.9824,0.08276274520766176,0.30611427795874013,35.36685667752443,423.97353,10,2
-1.3773510766771284,0.9811,0.08373704330465002,0.3077056365304292,35.4623381918255,423.55648,10,2
-1.3772744165189899,0.97996,0.08697721940258153,0.30623528851518006,35.37411731091065,424.16179,10,2
-1.3778364456492884,0.9801,0.0848083500499202,0.30802469135802435,35.48148148148148,424.50664,10,2
-1.377737415315794,0.98044,0.0832309832337174,0.3075336923558152,35.452021541348785,424.63581,10,2
-1.6260543039963453,0.936,0.3114135759545783,0.1196027089671072,122.84839743589744,628.35824,24,8
-1.3767747947258715,0.98094,0.08150701623632313,0.30647304286364824,35.388382571818866,422.78019,10,2
-1.3779678198355811,0.9803,0.08552979650660714,0.30816586759155173,35.48995205549322,424.81256,10,2
-1.3769807651505253,0.98084,0.08370576766510453,0.30633946413278645,35.38036784796705,423.42994,10,2
-1.3769844865751635,0.98034,0.08635061658950557,0.307179141930352,35.430748515821044,422.76166,10,2
-1.3777563603187262,0.98018,0.08425077389706656,0.3090690825494655,35.54414495296782,423.56797,10,2
-1.3780296928606859,0.98046,0.08643792563610019,0.3081223779314456,35.48734267588683,425.04589,10,2
-1.3774280234263863,0.9819,0.08173347818090831,0.307841939097668,35.47051634586007,423.82319,10,2
-1.376964196803344,0.98188,0.083843037982757,0.3074136690159018,35.444820140954086,422.8238,10,2
-1.3770146261445837,0.97986,0.08353771297284068,0.3072088529653885,35.43253117792338,422.7369,10,2
-1.3771794342076495,0.97956,0.08493588398167187,0.30745947159949116,35.44756829596962,422.9665,10,2
-1.3773062292981324,0.98086,0.08399523252033628,0.3077520407261647,35.46512244356993,423.35476,10,2
-1.961335590188217,0.72094,0.4638109743872518,0.17180289175736613,1437.809914833412,443.5263,34,28
-1.3770683087819444,0.98132,0.08135933693004051,0.3068553920569563,35.41132352341744,423.40154,10,2
-1.3775744487412906,0.98132,0.08327329143420056,0.3077368578377422,35.464211470264544,424.19946,10,2
-1.9444163576058608,0.64668,0.5202667130412842,0.19015564359211395,1682.7634378672606,326.23464,153,38
-1.3772335916425864,0.9815,0.0808739196742311,0.3058838512480903,35.35303107488538,424.57768,10,2
-1.8260164030534154,0.68988,0.43341604433400005,0.07109475015970922,333.72711196150055,771.3317,10,36
-1.3773573455812023,0.9808,0.08555835778518898,0.3073919249592172,35.443515497553015,423.73814,10,2
-1.3781390619370089,0.98006,0.08452277229829647,0.3090355012278169,35.54213007366896,424.63962,10,2
-1.377705981041952,0.98118,0.08427018977633188,0.3085638380997041,35.51383028598219,423.96351,10,2
-1.3770229195869161,0.98116,0.08402882512070466,0.306769538097764,35.40617228586571,423.30549,10,2
-1.3774987529265337,0.9813,0.08238491210699056,0.3080182750772766,35.4810965046367,423.78739,10,2
-1.377620485570843,0.9804,0.08514059016525781,0.3074374405004771,35.44624643002856,424.36854,10,2
-1.3767729836393756,0.98146,0.08140596917055201,0.3066587872489273,35.39952723493571,422.74071,10,2
-1.5357252958082828,0.98238,0.20305717386485334,0.12048132246019078,63.38530914717319,680.91683,10,8
-1.3780226002266764,0.98002,0.08350644349209094,0.30914165017040635,35.54849901022428,424.23215,10,2
-1.3773441858177506,0.98132,0.08463749854082378,0.30707448470767396,35.42446908246036,424.01906,10,2
-1.3771673197925405,0.98002,0.08475927327097996,0.30728794650449537,35.437276790269586,423.13691,10,2
-1.3772147848359855,0.98044,0.08503154620697302,0.30678912869052083,35.407347721431194,423.69535,10,2
-1.9381246560434127,0.62686,0.5365791444773571,0.19161746121802084,1669.7006030054558,312.1538,192,18
-1.377631346710506,0.98128,0.08588337270789029,0.3076576852002816,35.45946111201696,424.40671,10,2
-1.3777154940074925,0.98096,0.08228244612371453,0.307581348882724,35.454880932963626,424.63682,10,2
-1.3769947122575905,0.98046,0.08342484576625596,0.3063137030917489,35.37882218550476,423.41712,10,2
-1.3777967981048802,0.98012,0.08634068774342939,0.3076494034744062,35.458964208464266,424.66208,10,2
-1.3774085583149311,0.98124,0.0836551410805484,0.3064235049529165,35.385410297175,424.6408,10,2
-1.377877166215337,0.98018,0.083655586585243,0.30759486352846654,35.45569181170806,424.93649,10,2
-1.376741366976597,0.98126,0.08293169992030633,0.3067654512225786,35.40592707335467,422.54146,10,2
-1.378224705676303,0.97984,0.08493730780133132,0.30904705530154153,35.54282331809275,424.83087,10,2
-1.3768719315731692,0.98166,0.08247759339213276,0.3063025894912693,35.3781553694762,423.30245,10,2
-1.377022247841416,0.98098,0.08663867121440204,0.3054632442387559,35.32779465432527,424.18594,10,2
-1.3775433496840663,0.98066,0.08520110505268334,0.3074731983222188,35.4483918993331,424.17555,10,2
-1.3775320593587712,0.98072,0.08449760520108679,0.3077194985996655,35.463169915980096,423.9827,10,2
-1.3776435952434798,0.98138,0.08420416776965178,0.30725950532243784,35.435570319346226,424.73837,10,2
-1.37768529796694,0.9808,0.08453296364505071,0.30803255845568256,35.48195350734095,424.20704,10,2
-1.3772392821742976,0.98058,0.0843980712133727,0.30668413931890603,35.40104835913439,423.86305,10,2
-1.377003178461226,0.98124,0.08307273970974684,0.3071283953636889,35.427703721821366,423.0143,10,2
-1.3775405482918601,0.9822,0.08326400707175077,0.3073966605579292,35.44379963347587,424.50466,10,2
-1.3773162958127676,0.98172,0.08616464551487175,0.30818359613739116,35.49101576824349,423.23954,10,2
-1.8560280962841516,0.69026,0.44335420662032926,0.08036977550068819,406.7934111783965,771.47768,10,38
-1.3777460696714317,0.98048,0.08296969613636024,0.3082962766536129,35.497776599216714,424.13378,10,2
-1.377567001634284,0.98194,0.08252612699602785,0.3078938971152357,35.47363382691407,424.1828,10,2
-1.3774588098731115,0.98124,0.0834889617721603,0.3075411384234905,35.45246830540948,423.99827,10,2
-1.3777247267671608,0.9805,0.0850374384283397,0.30770355260921384,35.46221315655278,424.49237,10,2
-1.378006413332504,0.98102,0.08335826307065425,0.3077171379448612,35.46302827669161,425.36801,10,2
-1.7314808164239284,0.83358,0.43964419668576893,0.2789502909289415,406.1356558458696,364.62384,281,2
-1.3775251429425432,0.98106,0.08501732026406288,0.30691802743971136,35.41508164638248,424.58716,10,2
-1.3770951639347118,0.98074,0.08457278776825147,0.3071286307618049,35.427717845708344,423.17903,10,2
-1.3778309595316651,0.97986,0.08384747713336582,0.30872607651432926,35.52356459085992,423.95687,10,2
-1.3773811969176186,0.98136,0.08251197004136421,0.3079213200728226,35.47527920436945,423.53771,10,2
-1.3775037413788103,0.98014,0.08546198932670375,0.30671638745485247,35.4029832472912,424.49922,10,2
-1.3770457496131634,0.9807,0.08366701027586303,0.3071530539410618,35.42918323646375,423.01676,10,2
-1.3766396415242126,0.98048,0.08533199225336832,0.3062887565274149,35.37732539164491,422.44795,10,2
-1.3775127880085631,0.98054,0.08461419594519108,0.30885362487336854,35.53121749240215,423.10426,10,2
-1.3776395998269009,0.98116,0.08354647282403325,0.30796030548873876,35.47761832932447,424.19597,10,2
-1.377455405182186,0.98004,0.08568693142515339,0.30790409915241507,35.47424594914493,423.51449,10,2
-1.3776695980835174,0.97992,0.08606981708618504,0.30853028818678996,35.51181729120744,423.6536,10,2
-1.3774654253911511,0.9809,0.08641384428834592,0.30749311856458245,35.44958711387501,423.98784,10,2
-1.3780445607771812,0.98094,0.08312333263332462,0.3094208956035352,35.565253736212206,424.26801,10,2
-1.3776821452641506,0.9813,0.08293907186009025,0.3079469411325096,35.47681646795068,424.35011,10,2
-1.3776714939636276,0.98082,0.0856817398828774,0.30753009386703817,35.451805632022186,424.52375,10,2
-1.3781712467012381,0.98086,0.08325391056415313,0.308511578274847,35.51069469649084,425.24386,10,2
-1.3773331794841823,0.98018,0.08611726685555524,0.30662395342352017,35.39743720541125,424.09416,10,2
-1.921100641306354,0.57584,0.5790038786498137,0.18463719494879918,1611.3421783828842,281.29154,350,26
-1.3770291293173327,0.9813,0.08243581742192203,0.3064200550290438,35.385203301742585,423.59308,10,2
-1.3779510344645614,0.98006,0.08529573344395475,0.308028760143934,35.481725608636204,424.81731,10,2
-1.378197645563724,0.9799,0.08616692353712632,0.30834268802939063,35.500561281763446,425.2591,10,2
-1.377793495567698,0.98206,0.08310986973929828,0.3079224623071227,35.47534773842739,424.81891,10,2
-1.3773402334104157,0.98096,0.08400570932430888,0.3082711493502981,35.496268961017776,423.10582,10,2
-1.3771744806373647,0.98088,0.08358175075435186,0.305681292988608,35.34087757931653,424.44035,10,2
