Reward,Total Success,Total Congestion,N_Average Delay,Total Average Delay,Mean Slot Energy,Backoff Indicator,MaxTx
-1.377627587,0.98074,0.082700464,0.308102385,35.48614312,0.42398579,10,2
-1.37702543,0.98068,0.08555774,0.307033555,35.4220133,0.42303987,10,2
-1.376978112,0.98056,0.085049415,0.306063202,35.36379212,0.42356455,10,2
-1.37736157,0.98028,0.088072742,0.308068443,35.48410658,0.42318191,10,2
-1.37678488,0.98178,0.082290336,0.306056347,35.3633808,0.42325384,10,2
-1.377036722,0.98092,0.083359507,0.306102095,35.36612568,0.4237672,10,2
-1.377610041,0.9811,0.08356833,0.308561818,35.5137091,0.42368208,10,2
-1.654031728,0.8502,0.363018535,0.078888843,117.5832745,0.75902185,14,14
-1.37839643,0.98144,0.083019446,0.309511194,35.57067167,0.42528265,10,2
-1.377085101,0.98106,0.082837845,0.307453163,35.44718977,0.42298305,10,2
-1.37836763,0.98016,0.085958601,0.308941057,35.53646343,0.42536471,10,2
-1.37751973,0.98042,0.08568543,0.30669169,35.4015014,0.42461288,10,2
-1.377336169,0.98078,0.086088831,0.308077924,35.48467546,0.4231962,10,2
-1.37735714,0.9815,0.082527562,0.308205128,35.49230769,0.42329815,10,2
-1.377400802,0.98202,0.080895154,0.307948582,35.47691493,0.42369465,10,2
-1.376837739,0.9816,0.08431004,0.306745789,35.40474735,0.42288615,10,2
-1.376797902,0.97968,0.08495176,0.306448704,35.38692226,0.42263053,10,2
-1.377828115,0.98054,0.084879205,0.308442287,35.50653721,0.42427228,10,2
-1.377343195,0.98114,0.083251697,0.307725367,35.46352203,0.42352803,10,2
-1.377442092,0.98086,0.083947426,0.306744422,35.40466529,0.42443958,10,2
-1.378018238,0.98192,0.082571773,0.308173443,35.49040655,0.42524717,10,2
-1.377601136,0.98068,0.083807361,0.308965888,35.53795326,0.42329831,10,2
-1.378391468,0.9808,0.085169326,0.309070827,35.54424959,0.42545883,10,2
-1.37782332,0.9809,0.086817126,0.309460699,35.56764196,0.4236144,10,2
-1.376909804,0.98122,0.083255312,0.306601306,35.39607835,0.42311845,10,2
-1.377564832,0.98176,0.083745256,0.307753422,35.46520535,0.4242419,10,2
-1.376539324,0.98026,0.084624927,0.305864431,35.35186583,0.42242463,10,2
-1.377667001,0.97986,0.08485943,0.308783908,35.52703447,0.42345841,10,2
-1.377471346,0.98064,0.084860977,0.307499864,35.44999184,0.42395186,10,2
-1.377728415,0.9807,0.083904652,0.307243126,35.43458754,0.42486218,10,2
-1.377081936,0.98164,0.082005716,0.307548253,35.45289516,0.42301424,10,2
-1.376678295,0.9822,0.082431793,0.30675185,35.40511098,0.42254741,10,2
-1.481414455,0.99396,0.138067804,0.309157598,71.10257958,0.42711627,34,2
-1.377929725,0.98096,0.084337941,0.308306829,35.49840972,0.42472879,10,2
-1.378029644,0.98048,0.084567918,0.308357471,35.50144827,0.4248848,10,2
-1.378116017,0.98084,0.084789226,0.307603687,35.4562212,0.42572199,10,2
-1.377460615,0.97976,0.083755031,0.307395008,35.4437005,0.42383336,10,2
-1.377973889,0.98074,0.085349202,0.3086241,35.51744601,0.42458999,10,2
-1.377504109,0.9813,0.084991392,0.307041679,35.42250076,0.42448577,10,2
-1.377979792,0.98042,0.082574937,0.307062279,35.42373677,0.42564241,10,2
-1.377738711,0.981,0.082461127,0.307040435,35.4224261,0.42508854,10,2
-1.377619069,0.98062,0.08415651,0.30714242,35.42854521,0.42461179,10,2
-1.377093783,0.98122,0.08158587,0.307233172,35.43399034,0.42319024,10,2
-1.37732652,0.98062,0.085546169,0.306901076,35.41406457,0.42396236,10,2
-1.377642519,0.9807,0.084631021,0.308143843,35.48863057,0.42399121,10,2
-1.378110366,0.98084,0.084659111,0.309343692,35.56062151,0.42448765,10,2
-1.377405586,0.98,0.084830898,0.307013605,35.42081633,0.42399058,10,2
-1.378248395,0.98048,0.085184327,0.308920121,35.53520725,0.42510405,10,2
-1.720876174,0.72574,0.415270352,0.052638149,157.5438587,0.8303069,10,26
-1.377333977,0.98072,0.084695965,0.307892841,35.47357044,0.42330822,10,2
-1.377573904,0.9816,0.083407805,0.306840872,35.41045232,0.42487731,10,2
-1.377100076,0.9811,0.085753805,0.30722998,35.4337988,0.42318801,10,2
-1.377526307,0.9817,0.082901735,0.308327391,35.49964348,0.42372199,10,2
-1.377098785,0.98164,0.084364308,0.307806324,35.46837945,0.42288119,10,2
-1.377215178,0.98114,0.084095731,0.30763024,35.45781438,0.42323705,10,2
-1.377778742,0.9813,0.081984356,0.308729916,35.52379497,0.42407305,10,2
-1.376848184,0.98082,0.081013156,0.306993128,35.41958769,0.42259957,10,2
-1.377632559,0.98174,0.081893535,0.308070365,35.48422189,0.42420599,10,2
-1.37716986,0.98176,0.083511016,0.307958836,35.47753015,0.42299506,10,2
-1.37755949,0.98106,0.081120062,0.306999572,35.41997431,0.42462615,10,2
-1.377346595,0.98072,0.084371495,0.307909835,35.4745901,0.42333158,10,2
-1.377553238,0.9807,0.086427975,0.308463343,35.50780055,0.42351863,10,2
-1.376910426,0.98162,0.082570719,0.307204757,35.43228541,0.42277201,10,2
-1.378169016,0.98016,0.086059154,0.309155308,35.54931848,0.4246582,10,2
-1.377679463,0.98126,0.08483943,0.308287304,35.49723824,0.42409725,10,2
-1.377577916,0.98048,0.082981832,0.307723428,35.46340568,0.42406403,10,2
-1.377251134,0.9807,0.08393394,0.3066874,35.40124401,0.42391596,10,2
-1.377544523,0.98048,0.08332244,0.307998803,35.4799282,0.42377818,10,2
-1.377013764,0.9805,0.08394883,0.305673976,35.34043855,0.42392601,10,2
-1.37742679,0.98094,0.082387588,0.307295383,35.437723,0.42402553,10,2
-1.377218309,0.98018,0.084755733,0.307105158,35.42630945,0.42343635,10,2
-1.377503846,0.98046,0.086250573,0.30838756,35.50325357,0.42338949,10,2
-1.376986406,0.98108,0.081516617,0.306267922,35.37607535,0.42353986,10,2
-1.377632968,0.98188,0.083527925,0.308260684,35.49564102,0.42409983,10,2
-1.377434371,0.9816,0.082994895,0.308311261,35.49867563,0.42345808,10,2
-1.377774477,0.98086,0.082321498,0.308411326,35.50467957,0.42420275,10,2
-1.377256713,0.98112,0.082378167,0.306996086,35.41976517,0.42379265,10,2
-1.377263868,0.9819,0.081910651,0.307621278,35.45727671,0.42351876,10,2
-1.92696767,0.59424,0.563847617,0.182240037,1617.978729,0.29411972,271,12
-1.377202733,0.98124,0.083519946,0.307398462,35.44390771,0.42338255,10,2
-1.376627326,0.9803,0.083201591,0.306566017,35.39396103,0.42218713,10,2
-1.377577966,0.9807,0.083738582,0.307469155,35.44814928,0.42428258,10,2
-1.719497361,0.85798,0.416858658,0.280312894,370.194247,0.3738478,251,2
-1.377289441,0.98068,0.085586622,0.308156925,35.48941551,0.42299238,10,2
-1.377072608,0.981,0.083127386,0.307127081,35.42762487,0.42316489,10,2
-1.377211344,0.9802,0.083793559,0.306639801,35.39838808,0.42374615,10,2
-1.377522094,0.9807,0.08559081,0.307572822,35.45436933,0.42405375,10,2
-1.377899974,0.97996,0.084672998,0.307362886,35.44177313,0.42512253,10,2
-1.377700461,0.98082,0.08182814,0.308335542,35.50013254,0.42404134,10,2
-1.377442703,0.98066,0.082609002,0.306936145,35.4161687,0.42427009,10,2
-1.37853142,0.98036,0.083562258,0.308993635,35.5396181,0.42582448,10,2
-1.377432791,0.98068,0.084090186,0.307400647,35.44403883,0.42392084,10,2
-1.37825191,0.98154,0.084731583,0.309218167,35.55309004,0.42510082,10,2
-1.377967821,0.98144,0.084074472,0.309517987,35.57107923,0.4240776,10,2
-1.377440049,0.98074,0.081304114,0.307364847,35.44189082,0.42397721,10,2
-1.378040644,0.98042,0.08647877,0.307682762,35.46096571,0.42537744,10,2
-1.377136324,0.9811,0.083070076,0.30702273,35.42136378,0.42343404,10,2
-1.37760929,0.9805,0.084201501,0.307943226,35.47659357,0.42400174,10,2
-1.376533742,0.98202,0.08314006,0.306779224,35.40675343,0.42209279,10,2
-1.377623611,0.98112,0.084229416,0.30759744,35.45584638,0.42439779,10,2
-1.377486635,0.98058,0.082845167,0.307756634,35.46539803,0.42380402,10,2
-1.377554755,0.9802,0.08326846,0.307882745,35.4729647,0.42383639,10,2
-1.444276519,0.98166,0.120696638,0.199490378,45.92610476,0.511491,10,4
-1.378198878,0.97988,0.08484299,0.308478249,35.50869494,0.4251639,10,2
-1.826235776,0.5751,0.526076148,0.098090362,741.3973222,0.32732304,133,12
-1.378004372,0.98022,0.086447609,0.309620969,35.57725817,0.42388364,10,2
-1.377515351,0.98074,0.08366946,0.308114281,35.48685686,0.4236638,10,2
-1.377283155,0.97932,0.084679079,0.307582472,35.45494833,0.42312593,10,2
-1.377585073,0.98144,0.085353653,0.307233928,35.4340357,0.42460346,10,2
-1.636245115,0.98958,0.289906335,0.298622615,202.1460215,0.41900932,123,2
-1.377057743,0.98084,0.084871177,0.306079483,35.36476897,0.42382709,10,2
-1.378040169,0.98096,0.085723449,0.30882333,35.52939977,0.4246768,10,2
-1.377338395,0.98124,0.081482813,0.307556425,35.45338551,0.42365104,10,2
-1.377331771,0.98144,0.082904515,0.307274685,35.43648109,0.4238663,10,2
-1.377498009,0.98102,0.086094294,0.308009351,35.48056105,0.42374009,10,2
-1.377784477,0.9799,0.086649418,0.308337585,35.50025513,0.4241056,10,2
-1.377949623,0.9808,0.083847914,0.308343529,35.50061175,0.42472936,10,2
-1.377469159,0.98012,0.084183721,0.306993021,35.41958128,0.42420487,10,2
-1.378095973,0.97978,0.085088099,0.308928195,35.53569169,0.42454238,10,2
-1.377125034,0.98176,0.082934292,0.306926676,35.41560055,0.42359089,10,2
-1.377930196,0.98006,0.082062004,0.30950316,35.57018958,0.42372902,10,2
-1.377327415,0.98038,0.083058712,0.30803702,35.48222118,0.42312688,10,2
-1.377693711,0.98012,0.086568913,0.306913099,35.41478594,0.42488956,10,2
-1.377254637,0.97966,0.08369562,0.306791812,35.40750873,0.42366142,10,2
-1.377349437,0.98122,0.085756887,0.306864584,35.41187501,0.42416236,10,2
-1.377728888,0.98128,0.084675802,0.307766387,35.46598321,0.42460365,10,2
-1.378167277,0.98002,0.087491332,0.308570233,35.514214,0.42503673,10,2
-1.376964793,0.98084,0.083757804,0.307982614,35.47895681,0.42223839,10,2
-1.377550713,0.98068,0.085522036,0.307983576,35.47901456,0.42384289,10,2
-1.37782254,0.98096,0.083297869,0.308179402,35.49076415,0.42451783,10,2
-1.377362,0.98204,0.084251857,0.30730588,35.43835282,0.42403926,10,2
-1.377480231,0.98132,0.084605908,0.308158059,35.48948355,0.42364168,10,2
-1.37653731,0.98156,0.084370741,0.305357458,35.32144749,0.42301207,10,2
-1.377302131,0.98,0.084948543,0.307185374,35.43112245,0.42358128,10,2
-1.377339349,0.9804,0.084549655,0.30743914,35.44634843,0.42358134,10,2
-1.376536352,0.9807,0.082732473,0.306136773,35.36820638,0.42230671,10,2
-1.377658391,0.98106,0.082242638,0.309631079,35.57786476,0.42306474,10,2
-1.37740299,0.9807,0.084918458,0.306507257,35.3904354,0.42446701,10,2
-1.377375974,0.97996,0.084306961,0.3067149,35.402894,0.42410963,10,2
-1.377858743,0.9812,0.083297673,0.308615301,35.51691806,0.42435852,10,2
-1.377276875,0.98046,0.084926071,0.306866165,35.41196989,0.42381861,10,2
-1.377000217,0.98156,0.08299974,0.306653015,35.3991809,0.42339704,10,2
-1.378073394,0.97966,0.087032012,0.308539017,35.51234102,0.42472916,10,2
-1.377162872,0.98066,0.082613205,0.306009898,35.36059389,0.42413671,10,2
-1.377355746,0.97996,0.084258611,0.307975155,35.47850933,0.42317198,10,2
-1.378362562,0.98168,0.081641744,0.30971396,35.58283758,0.42509018,10,2
-1.377537912,0.98142,0.086512941,0.308957089,35.53742536,0.42326381,10,2
-1.378391357,0.97956,0.085762488,0.308596036,35.51576218,0.4255622,10,2
-1.377369996,0.98018,0.084647208,0.307365314,35.44191883,0.42367813,10,2
-1.377586734,0.9805,0.083580265,0.307875234,35.47251402,0.42398621,10,2
-1.377464254,0.9802,0.086647177,0.307874243,35.4724546,0.42358946,10,2
-1.37762677,0.98176,0.084204843,0.30823555,35.49413299,0.424078,10,2
-1.378219419,0.98042,0.08418183,0.308498739,35.50992432,0.42530678,10,2
-1.37760153,0.98042,0.082622198,0.307628363,35.4577018,0.42418554,10,2
-1.37682009,0.97936,0.083968325,0.306836437,35.41018624,0.42236299,10,2
-1.377806617,0.9822,0.084273025,0.309062988,35.54377927,0.42408395,10,2
-1.377178099,0.98122,0.0842951,0.30799413,35.47964779,0.4228944,10,2
-1.377365751,0.9811,0.085692874,0.30853124,35.51187443,0.42302141,10,2
-1.377366489,0.98154,0.08344675,0.30789202,35.4735212,0.42355015,10,2
-1.37763894,0.98124,0.08490252,0.308098257,35.4858954,0.42411238,10,2
-1.378311413,0.98056,0.087926219,0.307660928,35.45965571,0.42617887,10,2
-1.378364598,0.98044,0.085102859,0.308516244,35.51097466,0.42570556,10,2
-1.377636573,0.98114,0.084841178,0.308056614,35.48339686,0.42411648,10,2
-1.830515684,0.68726,0.434451771,0.074010652,341.536711,0.77536353,10,36
-1.377617668,0.9812,0.085512477,0.308825927,35.52955565,0.42353752,10,2
-1.377684836,0.98002,0.084501807,0.309032809,35.54196853,0.42336412,10,2
-1.377765856,0.98094,0.082740534,0.308710692,35.52264155,0.42398424,10,2
-1.731404995,0.83562,0.440383457,0.279091549,406.332711,0.36461302,281,2
-1.75643613,0.76954,0.488114211,0.267381965,495.6137173,0.34162732,360,2
-1.377058613,0.98124,0.08436202,0.305806938,35.34841629,0.42409421,10,2
-1.377123821,0.98026,0.083547496,0.307180408,35.43082448,0.42313471,10,2
-1.377410877,0.98128,0.081788017,0.307691654,35.46149927,0.42376639,10,2
-1.377618417,0.98052,0.086476036,0.30728763,35.43725778,0.42448978,10,2
-1.377160461,0.981,0.084613239,0.307011553,35.42069317,0.42349089,10,2
-1.377340376,0.9817,0.08267545,0.306952226,35.41713354,0.4241639,10,2
-1.377426072,0.98156,0.083045244,0.307264287,35.43585721,0.42415931,10,2
-1.377801936,0.98194,0.082251564,0.307123314,35.42739882,0.42538096,10,2
-1.377436135,0.9812,0.082689214,0.308435249,35.50611496,0.42330308,10,2
-1.377530298,0.98174,0.085606951,0.307915877,35.47495264,0.42402801,10,2
-1.377676382,0.9798,0.084477498,0.308796013,35.52776077,0.42346514,10,2
-1.377021859,0.98106,0.080383417,0.307162661,35.42975965,0.42300946,10,2
-1.377273058,0.9802,0.081349422,0.307102292,35.42613752,0.42359493,10,2
-1.377365731,0.98028,0.084499434,0.308178956,35.49073734,0.42311644,10,2
-1.377261762,0.98088,0.084034208,0.306326972,35.3796183,0.4242314,10,2
-1.376874815,0.98116,0.082066673,0.306088372,35.3653023,0.42336867,10,2
-1.377229374,0.98076,0.083288908,0.306821581,35.40929483,0.42377222,10,2
-1.377750516,0.9807,0.085628332,0.30802488,35.48149281,0.42437648,10,2
-1.378102361,0.98006,0.084626494,0.307175071,35.43050425,0.42584074,10,2
-1.377146553,0.98062,0.083346221,0.306262025,35.37572148,0.42390693,10,2
-1.378061381,0.9805,0.084523369,0.308699643,35.52197858,0.42473796,10,2
-1.377758959,0.98054,0.084725925,0.307124986,35.42749913,0.42500115,10,2
-1.377484282,0.98058,0.08609765,0.308190051,35.49140305,0.42349472,10,2
-1.377323257,0.98066,0.084948681,0.307729828,35.46378969,0.42338108,10,2
-1.37782989,0.9807,0.084732392,0.308660481,35.51962884,0.42415423,10,2
-1.376748525,0.98176,0.083202057,0.305736636,35.34419817,0.42337258,10,2
-1.377916755,0.98164,0.08550554,0.308785977,35.52715863,0.42448257,10,2
-1.378208845,0.98128,0.085757116,0.308732812,35.52396869,0.42527181,10,2
-1.377859127,0.98092,0.084250919,0.308966752,35.53800514,0.42406261,10,2
-1.378028135,0.98104,0.08423851,0.30823242,35.4939452,0.42507137,10,2
-1.684219029,0.92624,0.361336167,0.290827974,283.1075963,0.39950598,182,2
-1.377362145,0.98176,0.082332389,0.308327222,35.49963331,0.42327467,10,2
-1.738561145,0.8155,0.45594799,0.274772941,429.1594114,0.35848843,301,2
-1.377010468,0.9822,0.080770702,0.307159099,35.42954592,0.42318929,10,2
-1.377216334,0.98106,0.082409197,0.30719324,35.4315944,0.42353091,10,2
-1.377128388,0.98162,0.084567605,0.307338889,35.44033333,0.42328638,10,2
-1.377815142,0.98166,0.083848045,0.308317883,35.499073,0.4245291,10,2
-1.377477243,0.98062,0.082369301,0.30813329,35.48799739,0.42352203,10,2
-1.377737728,0.9811,0.08392162,0.309234533,35.55407196,0.42356965,10,2
-1.377194264,0.98074,0.084347984,0.307227196,35.43363175,0.42338677,10,2
-1.377561096,0.98054,0.083609232,0.306686452,35.4011871,0.42475451,10,2
-1.377314925,0.98026,0.083755536,0.30719231,35.43153857,0.42365996,10,2
-1.377442074,0.98096,0.083249737,0.306932325,35.41593949,0.42432622,10,2
-1.377538863,0.98048,0.082595129,0.308289477,35.49736864,0.42355939,10,2
-1.377609501,0.98002,0.083378552,0.306852581,35.41115487,0.4246777,10,2
-1.612539684,0.99808,0.258221141,0.296840601,172.8413153,0.42047461,103,2
-1.376960912,0.98162,0.082489553,0.307270974,35.43625843,0.42286656,10,2
-1.377084775,0.98096,0.083512992,0.30702747,35.42164818,0.42326111,10,2
-1.378184485,0.9808,0.087925663,0.308637507,35.51825041,0.42518172,10,2
-1.377402761,0.98058,0.086087607,0.308020083,35.481205,0.42338572,10,2
-1.377317422,0.98084,0.084760962,0.307675054,35.46050324,0.4234361,10,2
-1.377146445,0.98032,0.086854426,0.306855585,35.41133507,0.42343592,10,2
-1.377568042,0.98074,0.085909971,0.307747211,35.46483268,0.42406761,10,2
-1.377549512,0.98018,0.085938389,0.307501343,35.4500806,0.42408477,10,2
-1.377430747,0.97976,0.088245365,0.307425628,35.44553768,0.42372848,10,2
-1.377278103,0.98152,0.08407153,0.307461896,35.44771375,0.42360012,10,2
-1.377748269,0.98094,0.085536112,0.307723544,35.46341265,0.42462531,10,2
-1.377521805,0.98062,0.085256425,0.30800412,35.48024719,0.42373672,10,2
-1.376532968,0.98052,0.082558806,0.306181074,35.37086444,0.42223338,10,2
-1.377619509,0.98094,0.087142594,0.307706554,35.46239321,0.42427681,10,2
-1.376861545,0.98142,0.082775056,0.305180249,35.31081494,0.42401617,10,2
-1.377707256,0.9812,0.084557351,0.308776668,35.52660008,0.42382218,10,2
-1.377243972,0.98064,0.082566095,0.307933254,35.47599527,0.42301418,10,2
-1.377660719,0.9815,0.084745688,0.307668535,35.46011207,0.42452182,10,2
-1.377753216,0.9803,0.083925029,0.308363086,35.50178517,0.42407396,10,2
-1.376817974,0.98146,0.081467403,0.306044057,35.36264341,0.42329609,10,2
-1.378043117,0.9808,0.082998907,0.308280655,35.49683931,0.42503533,10,2
-1.37738889,0.98028,0.083382338,0.306968417,35.41810503,0.42402705,10,2
-1.377207548,0.98042,0.083037891,0.307772859,35.46637156,0.42298409,10,2
-1.377369103,0.98054,0.084108867,0.307413942,35.44483652,0.42370781,10,2
-1.377480382,0.98078,0.084280748,0.307690478,35.46142866,0.42386956,10,2
-1.376570124,0.98112,0.082401717,0.306204474,35.37226843,0.42243043,10,2
-1.377498792,0.98072,0.087018727,0.308327895,35.49967371,0.42346476,10,2
-1.862982712,0.70344,0.435930904,0.080763987,431.7230752,0.76614568,10,38
-1.377369757,0.98076,0.083850014,0.307321193,35.43927159,0.42381494,10,2
-1.378008777,0.98092,0.08548928,0.307473256,35.44839538,0.42552736,10,2
-1.691547434,0.86222,0.387702945,0.181116542,260.601749,0.44241171,103,4
-1.377357672,0.98054,0.084782356,0.30762301,35.45738063,0.42352975,10,2
-1.377841089,0.98036,0.08448424,0.308935833,35.53614999,0.42393076,10,2
-1.376995588,0.98224,0.082167747,0.307082112,35.4249267,0.42320889,10,2
-1.377722637,0.98034,0.083606802,0.308285901,35.49715405,0.42404974,10,2
-1.377402688,0.98018,0.086161589,0.307574459,35.45446755,0.42362326,10,2
-1.377085895,0.9811,0.084090733,0.306762817,35.40576903,0.423475,10,2
-1.378123029,0.98032,0.085954691,0.309536682,35.57220091,0.42429265,10,2
-1.377306279,0.97988,0.085240889,0.306061286,35.36367718,0.42435828,10,2
-1.377568053,0.97976,0.083384886,0.307903636,35.47421818,0.42377804,10,2
-1.378124001,0.98078,0.086573261,0.30887321,35.53239259,0.42484357,10,2
-1.377601177,0.98058,0.084302626,0.309259146,35.55554876,0.42307584,10,2
-1.690997844,0.77554,0.395753338,0.055232736,129.6747814,0.84806796,10,22
-1.376930663,0.9801,0.082154678,0.307269666,35.43617998,0.42250449,10,2
-1.378301242,0.97988,0.085640716,0.308711271,35.52267625,0.42528774,10,2
-1.377460322,0.9816,0.081581934,0.306798424,35.40790546,0.42458897,10,2
-1.377277745,0.98092,0.083981704,0.306418124,35.38508747,0.42421955,10,2
-1.377789563,0.98082,0.083909114,0.308267572,35.49605432,0.42433809,10,2
-1.377851767,0.9808,0.085586005,0.308328235,35.49969413,0.42446607,10,2
-1.378000109,0.98108,0.084337838,0.307856308,35.47137848,0.42526378,10,2
-1.37734548,0.98086,0.084135892,0.308430017,35.50580103,0.42299137,10,2
-1.377089911,0.9812,0.08432042,0.307061082,35.4236649,0.42329601,10,2
-1.377059884,0.9803,0.086084953,0.307045462,35.42272774,0.42305793,10,2
-1.377990078,0.98134,0.083098694,0.308435405,35.50612428,0.42487787,10,2
-1.377637514,0.98048,0.088750468,0.308447563,35.50685379,0.42372464,10,2
-1.377839008,0.98196,0.083094436,0.30869214,35.52152837,0.42438943,10,2
-1.377898851,0.98094,0.083846674,0.308039567,35.48237405,0.42482573,10,2
-1.378006741,0.98144,0.081486845,0.309105328,35.54631969,0.42447451,10,2
-1.377555301,0.9815,0.086275549,0.307656648,35.45939888,0.42423513,10,2
-1.377712695,0.98092,0.084528707,0.308686403,35.52118419,0.42384891,10,2
-1.377186862,0.98046,0.085028994,0.306597583,35.39585501,0.4237551,10,2
-1.378078226,0.98042,0.084473449,0.308587136,35.51522817,0.42484911,10,2
-1.377765854,0.9804,0.085253594,0.307609139,35.45654835,0.42465522,10,2
-1.37712884,0.97974,0.082449003,0.307028736,35.42172413,0.4231592,10,2
-1.377797224,0.98028,0.08429983,0.307845718,35.47074305,0.42455527,10,2
-1.377586946,0.98014,0.085531773,0.307058175,35.42349052,0.4244925,10,2
-1.377224025,0.98086,0.081934127,0.308217619,35.49305711,0.42280067,10,2
-1.378353052,0.98096,0.086621923,0.309842739,35.59056435,0.42484089,10,2
-1.377441688,0.97986,0.086616162,0.307307507,35.43845039,0.42386006,10,2
-1.377222076,0.9799,0.086478918,0.306796612,35.40779671,0.42361122,10,2
-1.377629519,0.98056,0.087836079,0.307807103,35.46842621,0.42416454,10,2
-1.377705898,0.98018,0.084174174,0.307331306,35.43987839,0.42464147,10,2
-1.376749387,0.98076,0.082748268,0.305946409,35.35678453,0.42304458,10,2
-1.377712184,0.981,0.087365556,0.307624873,35.45749235,0.42460443,10,2
-1.377207794,0.9799,0.084241352,0.307276253,35.43657516,0.42323599,10,2
-1.377355627,0.98184,0.083123128,0.307555202,35.45331215,0.42381028,10,2
-1.377445403,0.9808,0.082732431,0.309023246,35.54139478,0.42284591,10,2
-1.377490661,0.98032,0.082236998,0.307086802,35.4252081,0.42423614,10,2
-1.377182048,0.9813,0.082345094,0.306800503,35.40803016,0.42375397,10,2
-1.377523597,0.98092,0.08298825,0.306885373,35.41312237,0.42457995,10,2
-1.377254575,0.97978,0.084623973,0.307586057,35.4551634,0.42312816,10,2
-1.376202839,0.98078,0.082951192,0.306023437,35.36140623,0.42147256,10,2
-1.377267171,0.98066,0.085716566,0.308368854,35.50213122,0.42277892,10,2
-1.377788006,0.98074,0.084711165,0.309327651,35.55965903,0.42357906,10,2
-1.444663019,0.9821,0.121166092,0.199294966,45.89777008,0.51320404,10,4
-1.377780722,0.97978,0.084589052,0.30788034,35.47282043,0.42439275,10,2
-1.377065292,0.98052,0.087347735,0.306551626,35.39309754,0.4234587,10,2
-1.377127166,0.98126,0.0830919,0.306875853,35.41255121,0.42354057,10,2
-1.377174265,0.97922,0.087320801,0.306912645,35.41475869,0.42327159,10,2
-1.377348563,0.9809,0.086097932,0.307982465,35.4789479,0.42331943,10,2
-1.377688013,0.98042,0.085255732,0.308068651,35.48411905,0.42411948,10,2
-1.377541578,0.98114,0.083562573,0.309070741,35.54424445,0.42314349,10,2
-1.377537876,0.98104,0.086511617,0.307797507,35.46785044,0.42400326,10,2
-1.378012775,0.98072,0.085799494,0.308519931,35.51119586,0.42476807,10,2
-1.377296203,0.98062,0.085705047,0.307778072,35.46668434,0.42326453,10,2
-1.377123385,0.98102,0.082752472,0.307579526,35.45477156,0.42299431,10,2
-1.378274507,0.98196,0.08245663,0.309337108,35.56022649,0.42515839,10,2
-1.378006436,0.98046,0.085316722,0.308278767,35.49672603,0.42487119,10,2
-1.377059328,0.98008,0.083422823,0.308359182,35.50155089,0.42210036,10,2
-1.377528649,0.98084,0.08655329,0.30895287,35.53717222,0.42313445,10,2
-1.377432608,0.98128,0.082332741,0.307114177,35.42685064,0.42423121,10,2
-1.377697834,0.98122,0.086744616,0.307511737,35.45070423,0.42468402,10,2
-1.377357606,0.98078,0.083399455,0.306888395,35.4133037,0.42408759,10,2
-1.377718052,0.98064,0.083290509,0.308647074,35.51882444,0.42383986,10,2
-1.377131856,0.98106,0.084500237,0.305073084,35.30438505,0.42478175,10,2
-1.37759684,0.9803,0.083969176,0.307907443,35.4744466,0.42395516,10,2
-1.37747003,0.9811,0.085236396,0.306706758,35.40240546,0.42458839,10,2
-1.378510323,0.98018,0.085791798,0.30924422,35.55465323,0.42555648,10,2
-1.377711282,0.9809,0.082811799,0.30797227,35.47833622,0.42434031,10,2
-1.377332998,0.98032,0.087400307,0.307486331,35.44917986,0.42351592,10,2
-1.378507987,0.98132,0.085699143,0.309231443,35.5538866,0.42576935,10,2
-1.3771038,0.98128,0.081675458,0.307859802,35.47158813,0.42279188,10,2
-1.376684043,0.9818,0.082246775,0.30686664,35.41199837,0.42241006,10,2
-1.377395207,0.98048,0.085602167,0.307555143,35.45330858,0.423671,10,2
-1.377715512,0.98058,0.087578599,0.308519788,35.51118726,0.42391059,10,2
-1.377766019,0.98014,0.086483346,0.307913495,35.47480972,0.4243947,10,2
-1.377721104,0.98116,0.0844513,0.307508459,35.45050756,0.42474044,10,2
-1.377848249,0.98108,0.085077249,0.307914067,35.47484405,0.42479767,10,2
-1.377147781,0.98092,0.085253179,0.307034892,35.42209354,0.42342447,10,2
-1.3781946,0.98118,0.083095059,0.309926143,35.5955686,0.42437953,10,2
-1.377541393,0.98054,0.084034955,0.308309707,35.49858241,0.42356336,10,2
-1.377672839,0.98142,0.083056817,0.308379695,35.50278168,0.42404359,10,2
-1.758090285,0.69848,0.431930604,0.057643047,204.9163326,0.8055271,10,30
-1.377682052,0.9803,0.083149476,0.307722126,35.46332755,0.42432311,10,2
-1.377534105,0.97942,0.082817284,0.307928842,35.47573053,0.42360306,10,2
-1.377787588,0.98238,0.083781774,0.30728944,35.4373664,0.42530519,10,2
-1.377420408,0.98122,0.084504124,0.307229775,35.43378651,0.4241051,10,2
-1.37721022,0.98206,0.081319143,0.308779504,35.52677026,0.42259089,10,2
-1.915767297,0.5666,0.58668044,0.18075167,1580.501941,0.27547641,390,38
-1.377515311,0.9803,0.081439197,0.308067258,35.4840355,0.42361566,10,2
-1.377172971,0.9817,0.086008148,0.306553258,35.39319548,0.42397526,10,2
-1.376792327,0.9804,0.086094903,0.307345641,35.44073847,0.42212125,10,2
-1.377021678,0.9822,0.08337003,0.306875721,35.41254327,0.42341866,10,2
-1.377068453,0.98118,0.082706778,0.306440544,35.38643266,0.42366654,10,2
